γ_var[1]	γ_var[2]
5.336776574680404	1.0210675834694733
5.250826093591093	1.0141570774844915
5.475006316885819	1.0510025607035927
5.447352141436223	1.0350149727708153
6.022821289479484	1.0920447010696877
5.396439162570793	1.076438297164761
5.5019275700986405	1.094603933208979
6.462987179132825	0.9385604236769839
5.943506222363294	0.8376549429573847
5.392952462123202	0.8991687600026715
6.069451603711101	1.0178236701403673
6.555479993150153	0.9960363046174572
5.597457652672483	1.0076011017222821
6.489676327032288	0.955186471000828
7.000752586564497	0.9696284423093502
5.8233941879436575	1.0217243544617147
6.282702955002781	1.0315238608996276
5.765565533112745	1.0345168374303355
6.176524156351351	1.0085251649025635
4.889398080966157	1.02854512999717
5.745449887163306	1.013303897951352
5.586667140250175	0.938664669036557
5.713161334339115	0.9112987922216081
6.19583743533145	0.9771493984363941
5.500055414389294	0.9699033899430701
5.492358961872962	1.0058037689158024
5.188212196893799	1.0205182806565263
5.808647005964719	1.0728658561269164
6.682187036632512	1.0458227875955188
6.370949223052141	1.1540947415864748
5.788798637661253	0.9681392714391363
5.324916794113081	1.0095263114380701
6.0299517858206695	0.9903397262350615
5.946942984897949	0.9861834419041269
6.239505645953336	0.9986793381692635
6.062586765605354	0.9998098087473725
6.108896464594778	1.042075294890969
5.355616241447532	1.0383549281035527
5.706909039425213	1.06672243920231
6.205355537759544	1.1000261884653226
5.946504754592555	1.2145089445326027
5.656376282659218	1.0728003758160407
6.214871987302979	1.1112430582164592
6.400059971623064	1.1492777358392876
6.222424054712306	1.145573381925301
6.439900862735459	1.0975281408614281
6.176764337288124	1.1819864330538539
5.646311350798543	1.1790963854501155
4.574303883956431	1.2018513868941123
5.852398603020057	1.2146812665189082
5.564413199057372	1.1162468758981603
5.879637631081541	1.3101888039755853
5.046022000758012	1.352088961722758
5.445137314447658	1.320759762935378
6.687783185215683	1.2465051670284426
6.583322643460925	1.2353720097050902
5.286131761785605	1.229486595541902
6.497375901508773	1.2845521073855692
6.271703457461335	1.3398069590615231
6.269190082004922	1.2523700284993133
5.158023526681741	1.1791829568812122
5.714003553636529	1.1668161481862387
5.94060980599889	1.2102134969852563
6.452339329948986	1.2655006555038195
5.892116936610107	1.1682083372579046
5.989796009189556	1.1603200785043395
5.515784977215201	1.2499596727574709
5.551503155995707	1.2319643893446564
5.359931891961394	1.188754247711367
6.237918996313178	1.1234667290025224
6.096094571568176	1.060542623771948
5.855088063154884	1.094988258538583
6.131509714812184	1.1660062080915965
6.3716244500977846	1.05501459086308
5.388009586347775	1.0639954536413447
6.327443988190663	1.0358607504465054
5.697168041647756	0.9550633244674412
6.047238959097393	0.9172971851613216
6.202478167884852	0.8865148932172192
5.478588069138504	0.9086587932012985
5.346719967979437	0.9886666816577504
5.888748770151025	0.984547059911967
5.573273985436153	0.987158798187287
6.240878446394896	0.9648476600584083
6.586706624903299	0.9380527322934832
7.239442101392738	1.0030369608824563
6.711697090110281	0.9480362981143619
6.50482132650879	0.999623341696566
5.701022218271313	1.0197480131582186
6.086226705747957	1.010208169555689
6.646134812824733	0.912090803856047
6.238364851927528	0.9029765192570107
6.659233824781362	0.9501001233994277
6.066194029020997	0.8889841641597328
5.276068702172677	0.9073574331678962
6.177022794270797	0.9511449326781778
6.65784215279981	0.964578832223626
5.399874952773424	0.9265473652718311
5.824962689520037	0.8986127763942383
5.622441221461307	0.8406565043019519
6.0289036218609615	0.9167857145239274
5.888756600737956	0.9564806284593265
5.9404642044240505	1.004064108746199
5.659956463104385	1.0399749229239565
5.951865778907987	1.0518982670754533
5.829363559966065	1.0357652759358653
5.190107135704381	1.0462333968169975
5.594936367355456	1.0395853243270416
5.189809308525292	0.9207130119751357
6.506623207729651	1.0229509180128078
5.524420498368478	1.0678723300252497
5.777544644668353	1.0751422123719117
5.641398452941843	1.0760429442142874
6.291356100438454	0.9682396551370084
5.423407764638439	1.0117388855129228
6.1144303887523614	1.0800467843094383
5.885070829561568	1.0901236774265632
5.561488438277082	1.2233836418014659
6.050961464738287	1.2370505390911413
6.645314925864525	1.1791947879527884
6.038557262427043	1.210087896134184
6.756149828264348	1.2476731322095258
6.910546894719816	1.2003463248702775
7.383303616034328	1.2217592201973952
6.257408934610788	1.290588380621038
6.737087701579783	1.2595950000695977
6.357938931200248	1.2396198586797063
6.412627012503501	1.1036927243296535
7.1152762547675055	1.2227291611675315
7.012916966164518	1.153559750969721
7.056512364953967	1.1233268639247926
7.504430909573795	1.1610050048081084
7.449264164954485	1.083120733230846
8.268475836035845	1.1445378899472085
6.862855884702726	1.0837380150928104
7.438336514991507	1.116405764336647
7.177608088348926	1.0854630733828081
6.953219103388725	1.1241321998718132
6.125040236255332	1.1767015375380443
6.348401167192133	1.2033269037498184
6.772097726932077	1.2441014081914767
7.4331224332818975	1.2276812407359738
6.807769157112363	1.2820172575189057
6.207467481625879	1.431020013964984
6.293360979496999	1.373186090748909
6.64020198930799	1.3199485962734403
7.13250889723481	1.1793339260687976
7.508788425755496	1.235797048056623
5.577493005471681	1.388645528941224
7.163566418459576	1.383099134052494
6.393636461132523	1.227303162788983
6.451009915652277	1.23116510603185
6.785606968482401	1.2556218813977946
6.869803247594121	1.2884291723046757
6.441657677338657	1.2809076507562593
7.16980277160102	1.3523830537442476
6.270821113142902	1.2725587302547428
6.0427205973439815	1.3522640735879587
7.352365063799313	1.334067487846372
6.214186607920844	1.3152630029880459
6.639183827503162	1.4244417203770072
6.302024363927495	1.3642529273048496
5.522405832383788	1.3112823833454417
5.9993159469229385	1.3817768959800263
6.660684261063272	1.3800302715455965
6.280072257119586	1.344096339793807
6.098427499294843	1.2860688082611986
6.238593743368852	1.2115748898780372
6.262547441715518	1.271800978943753
6.8851953706080655	1.2601046951655557
6.969175398066772	1.2843468215746559
6.972500588012059	1.2170308785306543
6.88596112750792	1.200523451721129
7.117796453444055	1.31265658250286
