model	setting	rep	mamba_name	mamba_node	value	mean	2.5%	25.0%	50.0%	75.0%	97.5%
mimix-0-factors	setting18	rep2	β[7, 1]	β	0.0	0.010480474902656568	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep2	β[8, 1]	β	0.0	0.014387192674691924	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep2	β[9, 1]	β	0.0	0.016216821066504038	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep2	β[10, 1]	β	0.0	0.003226744219276675	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep2	β[11, 1]	β	0.0	-0.004400329296118061	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep2	β[12, 1]	β	0.0	-0.0015131269595848684	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep2	β[13, 1]	β	0.0	0.0006826285234690243	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep2	β[14, 1]	β	0.0	-0.021384086180664147	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep2	β[15, 1]	β	0.0	-7.853457773574934e-5	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep2	β[16, 1]	β	0.0	-0.002781786644884128	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep2	β[17, 1]	β	0.0	-0.010977187198525524	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep2	β[18, 1]	β	0.0	0.0012418155746222051	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep2	β[19, 1]	β	0.0	-0.047121517413567	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep2	β[20, 1]	β	0.0	-0.002812852575342065	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep2	β[21, 1]	β	0.0	-0.14277721341577268	-2.447675226603594	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep2	β[22, 1]	β	0.0	0.0017758498737841617	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep2	β[23, 1]	β	0.0	-0.01082150980966522	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep2	β[24, 1]	β	0.0	-0.003704766819763466	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep2	β[25, 1]	β	0.0	-0.00337759130279192	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep2	β[26, 1]	β	0.0	-0.002139766886694716	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep2	β[27, 1]	β	0.0	0.008008187701123144	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep2	β[28, 1]	β	0.0	0.02147808747253075	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep2	β[29, 1]	β	0.0	0.006437171061841269	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep2	β[30, 1]	β	0.0	0.000724078508955986	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep2	β[31, 1]	β	0.0	-0.001676103387678383	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep2	β[32, 1]	β	0.0	0.00443695490164992	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep2	β[33, 1]	β	0.0	0.0012159515126567823	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep2	β[34, 1]	β	0.0	0.011776310849021924	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep2	β[35, 1]	β	0.0	0.012684649004433616	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep2	β[36, 1]	β	0.0	0.006536145678868682	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep2	β[37, 1]	β	0.0	0.015260613828604178	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep2	β[38, 1]	β	0.0	0.0022768755696128923	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep2	β[39, 1]	β	0.0	0.0008197590856829499	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep2	β[40, 1]	β	0.0	0.000989778582353722	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep2	β[41, 1]	β	0.0	0.0005678036390456051	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep2	β[42, 1]	β	0.0	-0.004115255216633391	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep2	β[43, 1]	β	0.0	-0.010224656557589765	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep2	β[44, 1]	β	0.0	0.003503442239069203	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep2	β[45, 1]	β	0.0	-0.0006406294581468424	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep2	β[46, 1]	β	0.0	-0.014978969791679227	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep2	β[47, 1]	β	0.0	-0.004913496920157328	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep2	β[48, 1]	β	0.0	-0.002912427109167727	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep2	β[49, 1]	β	0.0	-0.011214586651228136	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep2	β[50, 1]	β	0.0	-0.005444754173689765	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep2	β[51, 1]	β	0.0	-0.0018107757060686536	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep2	β[52, 1]	β	0.0	-0.004424507026549117	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep2	β[53, 1]	β	0.0	-0.004828203623584397	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep2	β[54, 1]	β	0.0	0.004811614671419233	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep2	β[55, 1]	β	0.0	0.0011539807881794251	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep2	β[56, 1]	β	0.0	0.0021137746466751185	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep2	β[57, 1]	β	0.0	0.020020870234895138	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep2	β[58, 1]	β	0.0	0.006987268387166642	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep2	β[59, 1]	β	0.0	0.004436168657291394	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep2	β[60, 1]	β	0.0	0.008877899366260406	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep2	β[61, 1]	β	0.0	0.04880226431158579	0.0	0.0	0.0	0.0	0.03488350210628063
mimix-0-factors	setting18	rep2	β[62, 1]	β	0.0	0.005364513054209943	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep2	β[63, 1]	β	0.0	0.0012053147495572395	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep2	β[64, 1]	β	0.0	0.033825549139768735	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep2	β[65, 1]	β	0.0	0.010300568586331152	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep2	β[66, 1]	β	0.0	0.005211153685648526	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep2	β[67, 1]	β	0.0	0.01331676311476655	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep2	β[68, 1]	β	0.0	0.03324677625437316	0.0	0.0	0.0	0.0	0.028332173181026196
mimix-0-factors	setting18	rep2	β[69, 1]	β	0.0	0.002254449744642168	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep2	β[70, 1]	β	0.0	0.0011380407715741148	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep2	β[71, 1]	β	0.0	-0.008260789385667	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep2	β[72, 1]	β	0.0	-0.01146767382831382	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep2	β[73, 1]	β	0.0	-0.007341745989703799	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep2	β[74, 1]	β	0.0	-0.01327419784274403	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep2	β[75, 1]	β	0.0	0.0006583437038506404	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep2	β[76, 1]	β	0.0	-0.0174558821023771	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep2	β[77, 1]	β	0.0	-0.01362906794562316	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep2	β[78, 1]	β	0.0	-0.005402513612174704	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep2	β[79, 1]	β	0.0	-0.018506616546637707	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep2	β[80, 1]	β	0.0	-0.006984549050663735	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep2	β[81, 1]	β	0.0	-0.0016151406104171972	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep2	β[82, 1]	β	0.0	-0.006059984275747435	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep2	β[83, 1]	β	0.0	0.0014849605392770284	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep2	β[84, 1]	β	0.0	-0.005393060808328026	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep2	β[85, 1]	β	0.0	0.0023962953688249924	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep2	β[86, 1]	β	0.0	0.005225711441263891	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep2	β[87, 1]	β	0.0	-0.002277098494520286	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep2	β[88, 1]	β	0.0	-0.0035527829026366755	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep2	β[89, 1]	β	0.0	0.004334207635904776	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep2	β[90, 1]	β	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep2	β[91, 1]	β	0.0	0.003803578204241834	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep2	β[92, 1]	β	0.0	-0.012357908018547048	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep2	β[93, 1]	β	0.0	-0.0013895116661858443	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep2	β[94, 1]	β	0.0	-0.0016957854682334726	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep2	β[95, 1]	β	0.0	-0.0005118374443760776	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep2	β[96, 1]	β	0.0	-0.003456455791279269	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep2	β[97, 1]	β	0.0	-0.000607027167100055	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep2	β[98, 1]	β	0.0	-0.002621207844686705	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep2	β[99, 1]	β	0.0	-0.0052298843196849805	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep2	β[100, 1]	β	0.0	-0.0032123263604102044	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep3	β[1, 1]	β	0.0	0.004106225553705562	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep3	β[2, 1]	β	0.0	-0.037441145270000406	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep3	β[3, 1]	β	0.0	0.004063308130168991	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep3	β[4, 1]	β	0.0	0.001138227276402329	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep3	β[5, 1]	β	0.0	-0.005744648574551725	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep3	β[6, 1]	β	0.0	-0.00018651247648074552	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep3	β[7, 1]	β	0.0	-0.010063605992348531	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep3	β[8, 1]	β	0.0	-0.007218509633175697	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep3	β[9, 1]	β	0.0	-0.009038700210543833	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep3	β[10, 1]	β	0.0	-0.015929513285459298	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep3	β[11, 1]	β	0.0	-0.014927938610488791	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep3	β[12, 1]	β	0.0	0.0015094901711767796	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep3	β[13, 1]	β	0.0	0.00433089060401428	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep3	β[14, 1]	β	0.0	-0.003017275240568938	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep3	β[15, 1]	β	0.0	-0.005889200081854169	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep3	β[16, 1]	β	0.0	-0.0017989139294657312	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep3	β[17, 1]	β	0.0	-0.0008600995611920564	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep3	β[18, 1]	β	0.0	0.00246170089157731	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep3	β[19, 1]	β	0.0	0.002561521599592215	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep3	β[20, 1]	β	0.0	-0.006103066988076401	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep3	β[21, 1]	β	0.0	-0.0068592730210011894	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep3	β[22, 1]	β	0.0	-0.0007572119659533077	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep3	β[23, 1]	β	0.0	-0.0009397440484177846	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep3	β[24, 1]	β	0.0	0.0029148446672705645	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep3	β[25, 1]	β	0.0	0.0017409446953333962	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep3	β[26, 1]	β	0.0	-0.0025828770781509145	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep3	β[27, 1]	β	0.0	-0.005057077834868838	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep3	β[28, 1]	β	0.0	0.0040359220086103875	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep3	β[29, 1]	β	0.0	-0.0020671892554261005	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep3	β[30, 1]	β	0.0	0.024536111355429952	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep3	β[31, 1]	β	0.0	0.0350083800243238	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep3	β[32, 1]	β	0.0	0.02543916229968056	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep3	β[33, 1]	β	0.0	0.01832156185463151	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep3	β[34, 1]	β	0.0	0.012136209900699262	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep3	β[35, 1]	β	0.0	0.03785676116921541	0.0	0.0	0.0	0.0	0.08221379864418203
mimix-0-factors	setting18	rep3	β[36, 1]	β	0.0	0.024785514903779338	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep3	β[37, 1]	β	0.0	0.00858642760279051	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep3	β[38, 1]	β	0.0	-0.0029094546745358674	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep3	β[39, 1]	β	0.0	0.005369400730258623	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep3	β[40, 1]	β	0.0	0.0050399059094193175	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep3	β[41, 1]	β	0.0	0.014301392233931317	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep3	β[42, 1]	β	0.0	0.00389535641037755	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep3	β[43, 1]	β	0.0	0.008936517985931145	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep3	β[44, 1]	β	0.0	0.2694760966530116	0.0	0.0	0.0	0.0	1.9991151280813295
mimix-0-factors	setting18	rep3	β[45, 1]	β	0.0	0.018132784272123344	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep3	β[46, 1]	β	0.0	0.0016115915172885764	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep3	β[47, 1]	β	0.0	0.009583945452129478	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep3	β[48, 1]	β	0.0	0.05935318862330981	0.0	0.0	0.0	0.0	1.1195335930582424
mimix-0-factors	setting18	rep3	β[49, 1]	β	0.0	0.005646504464043481	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep3	β[50, 1]	β	0.0	0.010563930089837695	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep3	β[51, 1]	β	0.0	-0.003811552390916036	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep3	β[52, 1]	β	0.0	0.0067559352751521305	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep3	β[53, 1]	β	0.0	0.006578862856528633	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep3	β[54, 1]	β	0.0	0.017509879797463095	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep3	β[55, 1]	β	0.0	0.014274883096572776	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep3	β[56, 1]	β	0.0	0.011150262560297351	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep3	β[57, 1]	β	0.0	0.036280020876243387	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep3	β[58, 1]	β	0.0	0.005283697283245866	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep3	β[59, 1]	β	0.0	0.37550575855330054	0.0	0.0	0.0	0.0	3.2369807496131324
mimix-0-factors	setting18	rep3	β[60, 1]	β	0.0	0.012212856808451873	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep3	β[61, 1]	β	0.0	-0.0010619796051990372	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep3	β[62, 1]	β	0.0	-0.0035344778337567744	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep3	β[63, 1]	β	0.0	0.009463520022102325	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep3	β[64, 1]	β	0.0	0.004395022279649555	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep3	β[65, 1]	β	0.0	-0.0008752369624580675	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep3	β[66, 1]	β	0.0	-0.0029877882063744695	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep3	β[67, 1]	β	0.0	-0.00173803913166207	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep3	β[68, 1]	β	0.0	-0.007231653300831757	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep3	β[69, 1]	β	0.0	-0.004050766940449186	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep3	β[70, 1]	β	0.0	0.00021599174036655144	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep3	β[71, 1]	β	0.0	-0.00042141305835091306	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep3	β[72, 1]	β	0.0	-0.00028966220762427296	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep3	β[73, 1]	β	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep3	β[74, 1]	β	0.0	0.002281657724629234	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep3	β[75, 1]	β	0.0	-0.009881532554235638	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep3	β[76, 1]	β	0.0	-0.040928141241163674	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep3	β[77, 1]	β	0.0	-0.002797648404149572	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep3	β[78, 1]	β	0.0	0.0010552554205661116	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep3	β[79, 1]	β	0.0	-0.0010927450219190386	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep3	β[80, 1]	β	0.0	0.004593557869402033	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep3	β[81, 1]	β	0.0	-0.0302303798499415	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep3	β[82, 1]	β	0.0	-0.006201292280768973	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep3	β[83, 1]	β	0.0	-0.008370962455342057	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep3	β[84, 1]	β	0.0	-0.00288740396188008	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep3	β[85, 1]	β	0.0	0.008417638753821463	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep3	β[86, 1]	β	0.0	-0.011411201326106126	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep3	β[87, 1]	β	0.0	0.0017573026985421097	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep3	β[88, 1]	β	0.0	0.0007581665220002114	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep3	β[89, 1]	β	0.0	-0.09365821504710746	-1.5929595819468565	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep3	β[90, 1]	β	0.0	-0.2060736593069538	-4.194144792578381	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep3	β[91, 1]	β	0.0	-0.010819935837538562	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep3	β[92, 1]	β	0.0	-0.09472128735282569	-0.8211191940472339	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep3	β[93, 1]	β	0.0	0.0020043565376306957	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep3	β[94, 1]	β	0.0	-0.0016393476054620017	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep3	β[95, 1]	β	0.0	-0.00015132034666994	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep3	β[96, 1]	β	0.0	-0.002904463191483485	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep3	β[97, 1]	β	0.0	0.0008176983684621045	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep3	β[98, 1]	β	0.0	0.006293316932941237	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep3	β[99, 1]	β	0.0	0.0009959491273199056	0.0	0.0	0.0	0.0	0.0
mimix-0-factors	setting18	rep3	β[100, 1]	β	0.0	-0.01820549549079322	0.0	0.0	0.0	0.0	0.0
mimix-20-factors	setting01	rep1	β[1, 1]	β	0.0	0.020716758508505857	-0.40302630794356	-0.034405759292140944	1.4215699349598908e-6	0.08884791113576147	0.4474379973332277
mimix-20-factors	setting01	rep1	β[2, 1]	β	0.0	0.03636157272253099	-0.3611588122891046	-0.031156939300418483	0.005410872934905456	0.12835280411817762	0.46882286559309794
mimix-20-factors	setting01	rep1	β[3, 1]	β	0.0	0.036399257594482266	-0.3593386645283902	-0.016376038542428514	0.00028859478489581916	0.1108863999355428	0.4204583086887642
mimix-20-factors	setting01	rep1	β[4, 1]	β	0.0	-0.026936969340563853	-0.2754505508324429	-0.06903812882723767	-0.0012080998137302052	0.0026319230502415782	0.17297324242016043
mimix-20-factors	setting01	rep1	β[5, 1]	β	0.0	0.05682315632766972	-0.09195590776671932	-0.0007496842580848861	0.010159322245667932	0.0993483710900042	0.3383987271444844
mimix-20-factors	setting01	rep1	β[6, 1]	β	0.0	0.01935274963789553	-0.14308539008426244	-0.011836886139737766	0.0	0.029512527510274007	0.22797737132682497
mimix-20-factors	setting01	rep1	β[7, 1]	β	0.0	0.04742468668803424	-0.15540355793784738	-0.008410475762919175	0.003258269547435828	0.07969831061208392	0.4428739236796955
mimix-20-factors	setting01	rep1	β[8, 1]	β	0.0	0.027542586966473333	-0.1723686242388125	-0.016826551729933418	0.00030974652207724077	0.0563552972392857	0.3453585253238493
mimix-20-factors	setting01	rep1	β[9, 1]	β	0.0	0.06706466002970533	-0.16036853189198164	-0.0012205268993118685	0.016980599542590128	0.14581154919283246	0.41597334982112066
mimix-20-factors	setting01	rep1	β[10, 1]	β	0.0	-0.04311879071399703	-0.3428859161979277	-0.10089105737527308	-0.005741783067172735	0.00845053197278746	0.18673169912253015
mimix-20-factors	setting01	rep1	β[11, 1]	β	0.0	-0.08069861659981346	-0.5014515671229709	-0.1488193483242008	-0.003716256375043872	0.0004652589305797777	0.198362473825909
mimix-20-factors	setting01	rep1	β[12, 1]	β	0.0	0.030308145298646783	-0.1653395850769384	-0.0061327778320297375	8.420209092283405e-6	0.04558597502872046	0.3203983856633457
mimix-20-factors	setting01	rep1	β[13, 1]	β	0.0	0.05849662444782245	-0.1621390768425186	-0.008994722205290726	0.011971333506041192	0.1168099212042378	0.4223476461927392
mimix-20-factors	setting01	rep1	β[14, 1]	β	0.0	0.03090870062794416	-0.1341913076472582	-0.004065451939792461	0.0051406907477589536	0.0595759059605031	0.2514261702849742
mimix-20-factors	setting01	rep1	β[15, 1]	β	0.0	-0.041320643562359954	-0.27922859837755826	-0.09816040237205034	-0.007948644322923408	0.0038557500095083904	0.15370160252872325
mimix-20-factors	setting01	rep1	β[16, 1]	β	0.0	-0.02088189081983182	-0.24245253811343917	-0.0492188227214054	-0.00014019248637056955	0.0036580922219793567	0.16026818632288853
mimix-20-factors	setting01	rep1	β[17, 1]	β	0.0	0.06607745414965747	-0.09261386910328692	-0.0009887904731363886	0.009416405594707668	0.09782217698082538	0.4763041090766007
mimix-20-factors	setting01	rep1	β[18, 1]	β	0.0	0.04578983642915	-0.11001669848375949	-0.0022816451412468945	0.009924874595887732	0.07282739079131242	0.3348459036181237
mimix-20-factors	setting01	rep1	β[19, 1]	β	0.0	0.045005310984562154	-0.19017528895360233	-0.008827287231293083	0.004997006012183123	0.10387318286422792	0.3643886283036286
mimix-20-factors	setting01	rep1	β[20, 1]	β	0.0	0.09457805810105	-0.13878918973948157	0.0	0.0478814104725444	0.17427051547627703	0.4357981899662639
mimix-20-factors	setting01	rep1	β[21, 1]	β	0.0	-0.0887851149734443	-0.5507680053001703	-0.17067907966530238	-0.03105161585993879	2.304346380530506e-9	0.20377674190575795
mimix-20-factors	setting01	rep1	β[22, 1]	β	0.0	-0.0840542408068282	-0.581225260169776	-0.14960868512556158	-0.019555655802550777	0.0005992564702602251	0.16865902598816443
mimix-20-factors	setting01	rep1	β[23, 1]	β	0.0	-0.01513796832894214	-0.31775657469083807	-0.04493850162969802	-1.808264650704146e-5	0.01538807142435046	0.23989417309124184
mimix-20-factors	setting01	rep1	β[24, 1]	β	0.0	0.06297013329986864	-0.2698023063417327	-0.0015526338769608536	0.022997157041856654	0.1357226530905571	0.4197267753393206
